Unnamed: 0,Emotion,Sentence
809,Sadness,kẻ ô điểm lời phê : ( (
1313,Disgust,"thằng này tao đã khuyên mày rồi mà không nghe , làm màu chi mà tặng hộp quà cho bự để người_ta dọn cực_khổ đến_nỗi đăng lên mxh kìa 😩"
1254,Sadness,thằng này chơi với con_trai riết nên giờ đéo có người_yêu nổi vì tính_tình không khác gì con_trai
289,Anger,lũ này chặt tay bọn nó cho khỏi trộm_cắp 😠
274,Fear,toàn tặng đồ gây sát_thương thế kia khả_năng bị phản_damage là rất cao
357,Fear,ám_ảnh thật_sự
1589,Disgust,hẳn là không biết nhắn gì : ) ) . thế thôi dẹp mẹ đi
1890,Disgust,lũ người nhu_nhược : )
1047,Other,tại thợ hàn bất_cẩn chăng .
335,Disgust,thằng này địt_mẹ mày rep nhắn_tin cho tao
1559,Sadness,mình còn chưa kịp đến : ( (
1265,Anger,tiên_sư bố mày vỡ màn_hình tao rồu
881,Other,đừng đùa với người nước_ngoài nhé
734,Anger,đồ điên
58,Anger,đcm hả_hê cái lol gì chuyện này cơ chứ
1767,Enjoyment,bò ra mà cười : ) )
1401,Enjoyment,mỗi lần chào cờ : ) ) đậu má dth vãi : v
1216,Enjoyment,hay à ngheng
333,Enjoyment,thằng này được đi thi chưa babe 😂
608,Enjoyment,đôi_khi đi tù chỉ để thoả mãi thú_vui
1400,Sadness,chỉ tại tôi không nói nên không còn cơ_hội
481,Anger,suốt ngày bị chửi ? ?
103,Fear,nghiệp hơi nặng nha ! . làm hết_hồn
898,Disgust,chủ vô_tâm có chó mà nuôi vất năn vất lóc không tắm_rửa để bẩn thì trả có giận có ve
1398,Enjoyment,tao chỉ muốn khoe là tao vẫn được nghỉ 1 tuần nữa = )
659,Other,cho xin tí muối ạ
194,Fear,hú_hồn hà
1354,Sadness,: ) đàn_ông mà nặng_tình vãi lol ra
1339,Disgust,cái này mình thấy ở ngoài đường người_ta diễn nhiều lắm . nay chỗ này mai chỗ khác à . nhìn thấy riết rồi cũng nhạt cái mặt ra
240,Enjoyment,con nào cũng là con nhé . con_trai tao tập từ nhỏ đã biết tự lo và phụ mẹ rồi : ) )
1797,Surprise,con này là con lợn à
1064,Enjoyment,đề_kháng của tao với mọi loại thính rồi cơ 😂
608,Fear,mẹ đang buồn ỉa mà trên đường về gặp mớ gờ giảm_tốc kia thì phọt bà ra quần 😨
1807,Surprise,quả mặt dễ_thương dữ_vậy
1269,Enjoyment,nhìn qua ảnh thôi cũng thích = ) )
848,Other,bình_tĩnh vô_cùng
1952,Surprise,thật ư 😱
298,Other,chả thấy nói nó cho admin bao_nhiêu xiền để pr nhỉ
1194,Enjoyment,bạn này yêu bố nhiều lắm mới vui vì bị bố mắng . chứ ai_đời bị la mắng mà kể lại cho người khác nghe mà vui đến thế
632,Other,đây người_ta gọi là . khi đại_thánh_nhập hoặc là múa_lân đầu năm
843,Sadness,thế nên bán hàng có tâm là đừng bao_giờ nài_nỉ khách mua thêm vì biết đâu bạn vô_tình làm cho nỗi đau của họ trở_nên tồi_tệ hơn .
1792,Disgust,tươi ngon sạch_sẽ thì đéo thích ăn . cứ thích ăn cút trâu cứt bò
840,Disgust,tuổi_thơ của tao toàn chơi với lũ cướp đồ ăn của tao với trêu tao cả ngày thôi chứ làm gì gặp được mấy soái như vậy đâu .
1500,Sadness,"coi khúc đầu không hiểu , đến lúc ổng bước ra khỏi làn khói , thật không_thể cầm được nước_mắt"
1368,Enjoyment,cãi tay_đôi luôn hahhaa
1008,Other,"thật_ra nó không quên đường về nhà đâu , nó muốn đi_bụi thôi"
1895,Surprise,sao giá ảo quá vậy : )
1873,Enjoyment,kaka cái mặt bà kìa
1087,Sadness,năm nay vào quán net ngồi cho đỡ phải nhìn . ☺ ️
434,Other,thằng này phim đó thì nam chính hay nữ chính đều chạy cả
1745,Anger,muốn nhai luôn cả trái_đất
1379,Sadness,ngày cuối_cùng thực_sự buồn
1457,Disgust,quả quần tụt tận lỗ_đít . đéo hiểu sao n có người_yêu
298,Fear,"cv không áp_lực , môi_trường xung_quanh mới dễ tạo áp_lực"
1839,Surprise,sao có_thể ngây_thơ đến vậy được nhỉ
214,Other,nhưng liệu như_vậy sẽ dễ_dàng để người khác xen vào không : )
177,Disgust,nv thu nhâ ̣ p cao thi ̀ hu ́ tao ma ́ u ngươ ̀ i dân phi_́ cao hơn hê ́ tao .
1706,Surprise,thế đéo nào lại ra được nhỉ ? ?
1520,Sadness,xem xong tao đã khóc rất nhiều
305,Enjoyment,thằng này đã nhẫn_nhịn lắm . đến khi con sen tao cứu tao thì tao đách có sợ đâu nha_😂
855,Sadness,cầu cho chú luôn mạnh_khoẻ ạ 😢
262,Fear,"hồi bé đi mua xôi bị một đàn ngỗng đuổi 🙂 may mình đi xe_đạp không thì ăn lol * * với chúng_nó , cái thứ mất dậy 🙎 🏻 ‍ ♀ ️ 🙎 🏻 ‍ ♀ ️ 🙎 🏻 ‍ ♀ ️"
1587,Sadness,hôm ấy tao chân ướt chân ráo từ quận 6 lên quận 3 cũng rẽ trái đoạn ntmk và cmt8 . mất 3 lít : ( khôn hẳn ra
1582,Sadness,buồn cho 1 đất_nước .
1917,Surprise,sao chúng_nó dã_man thế nhỉ
1505,Sadness,không hiểu sao xem đi xem_lại bao_nhiêu lần vẫn khóc được
1929,Surprise,hồi xưa đã có giày sục mõm cá_sấu rồi cơ à ? ?
299,Other,giá_như anh được ào rơi về quá_khứ .
1658,Disgust,"hốt về cháu có bón được cơm , mớm được sữa cho nó mỗi ngày không ? ? nó chơi game cháu có rửa chân bón cơm để nó chơi nốt ván không ? mai cô ship tận giường nuôn"
944,Disgust,tao ghét nhất đăng mấy thể_loại v . đúg là nhãm lol
1032,Enjoyment,công_nhận ngầu thật
1345,Disgust,lo học đi . yêu_đương lol gì hay lại thích học_sinh_học
264,Fear,thằng nào sửa xe này dễ đau tim mà chết lắm . : ) ) . nhất là những thằng sợ rắn .
815,Enjoyment,ôi cháu tao = )
1529,Sadness,còn tao mỗi lần cắt tóc là y_như_rằng … nó tệ vãi : (
1118,Disgust,cũng chỉ là ít protein dạng sợi thôi béo_tốt gì mà gìn_giữ 66 năm 😑 xã_hội giờ là vậy . khi bạn không có tài_năng nhưng bạn muốn tạo sự quan_tâm của xã_hội thì phải . 🙃
604,Enjoyment,đầu năm chúc đại kỷ_nguyên vạn sự như_ý nhé
1170,Disgust,"đm phạt 200 triệu đồng không có tiền đóng phạt 12 tháng tù cho biết , câu thích câu view dơ_bẩn cho cá_nhân mình"
2,Anger,đéo thấy vui đến lúc nó dừng xe_đạp nó vả cho vỡ mõm lại hỏi tại_sao 😌
663,Other,mẹ bế đứa nào thì là mẹ của đứa đó nhé
1723,Surprise,sao em này lại xinh_vậy ?
1425,Disgust,xiaolin không có gì vui . chúng_ta không nên xiaolin 🙄 🙄
165,Enjoyment,"yeahh , được mở lại fan cứng rồi = )"
1064,Sadness,"thằng này trừ điểm , trừ điểm"
1318,Enjoyment,"sao mày không như crush của tao , thuỷ_triều lên cũng đéo sợ nhé 😆"
1483,Sadness,khổ_thân con mèo : ( (
1071,Enjoyment,phim ấn thì của lão amir khan là hay vol
591,Other,sắm về hỏi mấy thứ : v
845,Other,may không có ai trong nhà
44,Anger,đù mé nó . bơi nhiều quá não rớt mẹ xuống hồ rồi hay gì mấy thằng chó
559,Other,sáng nay tao mới thấy 2 con này đi cùng
50,Other,"thôi xong nhá , mấy đứa mà xác_định làm răng cả đời thì . tập xác_định"
779,Sadness,1 thời gắn_bó với nó . nhớ lại ngày_xưa cực_khổ
531,Enjoyment,trông anh thần_thái vãi : v
463,Sadness,cao quá cũng khổ chứ sung_sướng đéo gì 😓
1581,Sadness,chia buồn cùng nước pháp .
1308,Sadness,khóc muốn rơi cả mắt
972,Enjoyment,em mình là con_trai viết đẹp y chang thế này nhé
1523,Enjoyment,công_nhận sáng_tạo thật đấy
20,Enjoyment,"câu này lên "" nhanh như chớp "" được nờ 🤣"
49,Fear,nó mà cắn ai 1 phát thì . nghĩ thôi đã rùng_mình
200,Enjoyment,"úi sời , gần chỗ mình này"
1771,Enjoyment,"chưa muốn lấy , cơ_hội vẫn chia đều cho tất_cả các anh : ) )"
80,Disgust,không có đạo_đức nghề_nghiệp rồi : )
403,Other,nhớ cái bếp của mẹ .
799,Disgust,"hai đứa đều có máu ở tay , mù à mà không nhìn thấy 😒"
702,Anger,"gym thì liên_quan cặc gì đến bede , tuy gym nhưng người_ta còn siêng tập nặng hơn mấy tụi bây nhé"
1760,Surprise,đẹp_trai mà bị đá à = ) )
1566,Other,mày nghĩ mày cản được tao à ? : ) )
1851,Enjoyment,"thằng này đoạn thằng kia tán trái sầu_riêng , không trượt phát nào 🤣 🤣"
1911,Anger,"1 cái mồm phải nhét vào não 40 đứa gần như_thiểu_năng cũng đủ chết rồi . nếu tôi là cô ấy , tôi tát cho không trượt phát nào"
74,Disgust,đm mưa đâu đéo thấy . nóng vãi
371,Other,lỡ bị tào tháo rượt mà cái wc bên kia thì nhảy thế_nào nhỉ
1858,Anger,tao bực mày lắm rồi đấy
1137,Disgust,thế_mà cô yến bị phạt có 5 triệu : v
1373,Sadness,"cấp 3 , đáng tiếc nhất trong thời học_sinh ^ ^"
1633,Surprise,nhanh thật . đã bắt được rồi
1533,Anger,coi mà lộn_ruột .
1496,Enjoyment,sau khi bố xem video của con xong thì bố rút ra 1 điều . bố không chỉ chửi con lúc con cầm đũa mà bố sẽ chửi con_cả ngày thân_ái . yêu con
274,Fear,toàn tặng đồ gây sát_thương thế kia khả_năng bị phản_damage là rất cao
925,Disgust,nhện đéo bằng thằng lằn đâu : ) ) dume kinhh tởm vll : ( (
628,Other,nếu người dân mà làm thế này thì phải truy_cứu trách_nhiệm hình_sự
293,Other,chắc_chắn là vị mặn của mồ_hôi
1184,Enjoyment,"đúng mất vài giay để nói lời yêu_thương , nhưng phải mất cả đời_mới chứng_minh được , cháu rất ngưỡng_mộ ông_bà !"
1725,Disgust,"lái tàu quá kém không dừng khẩn_cấp . để va_chạm thế_mà vẫn cố_tình chạy , khổ_thân chiếc xe ôtô"
114,Enjoyment,"bỏ ghê người_ta ngồi ngại đều phải mua nước thoii , ý_tưởng hay : )"
1835,Surprise,sản_phẩm khá là mới_lạ trong việt_nam
1401,Disgust,cái tội sờ mông người_ta ? ?
708,Disgust,cái máy không có lỗi lỗi ở mấy lão kỹ_sư trắc_địa
709,Disgust,ma thì làm_sao đáng sợ bằng vợ hả người anh_em thiện lành ?
1701,Surprise,thằng này mày ăn_ở kiểu gì mà ra được cái này luôn thế
1603,Enjoyment,tụi nhỏ dễ_thương quá
1644,Surprise,cái nệm này độ đàn_hồi đỉnh ghê
920,Disgust,"thớt này chụp kém vãi , 1 khung_cảnh mà chụp tận 3 bức , 3 in 1"
1926,Surprise,uầy các cụ ngày_xưa đẹp_trai xinh gái thế
55,Other,ok mà cần gì cứ cắt chất_lượng lại thôi vẫn bán giá vậy
1870,Surprise,quãng cáo cũng được đăng à
1394,Disgust,ai mà chả sợ rắn chơi ngu như chó vợ nhỉ thằng này
244,Disgust,trong luật có khung hình_phạt xử bắn không . ghê_tởm
254,Fear,thằng này nguy_hiểm quá mày ơi 😩 😩
344,Enjoyment,cười vãi : ) )
1907,Enjoyment,nghe nguồn tao biết được độ chân_thực của câu_chuyện rồi 😂
399,Enjoyment,đú quan_trọng bởi người tao yêu củng không đi chơi valungtung thế_là tao vui rồi : ) )
427,Anger,nói tới thì lại dỗi bỏ được mấy đồng ra rồi bày ra như chuồng lợn í thức đéo khác gì con lợn .
671,Disgust,ý_thức người khác không tốt thì cũng chẳng bao_biện được hành xử của bạn không tốt . nghe từ đầu đến cuối là tiếng la_hét chửi_rủa - . -
31,Anger,đm phải tao tao chửi mả bố nhà chúng_nó lên chứ trêu trêu cái lol 😒 😒 vả cho mỗi thằng ml vài cái chứ ở đấy cho chúng_nó quây rồi nhăn nhỉ với nhau . .
1347,Sadness,gần nhà tao lại chẳng còn sót lại anh nào huhu
694,Enjoyment,"kỳ nghỉ_hè muộn của anh mà , xõa hết đi anh ."
1631,Disgust,giờ thì hiểu sao giáo_dục liên_tục dính phốt rồi hén .
1888,Enjoyment,"giỏi mà 😁 , đúng là thằng tây duy_nhất ở vn học tiếng việt mà giọng tuy hoà ( giỏi ) 🤩"
1954,Surprise,tây cũng lầy phết
1140,Sadness,lúc rài không gặp được mặt cờ rút nữa 😪
1768,Enjoyment,nghe nói 2020 hơn 4tr đàn_ông sẽ ế vợ . mình chỉ việc chờ thêm 1 năm nữa thôi là đăng tin tuyển chồng 😂 😂
376,Other,giờ mới biết
1903,Surprise,ẹc lông chân_mày mọc nhanh dữ = . =
1641,Enjoyment,: ) ) bật nhạc lên và quẩy thôi
1337,Disgust,hic . nhiều khi thấy bả ngu thiệc chứ kp đùa 😂
1089,Enjoyment,a thằng này doi dap rat tuyet voi . chuc anh thanh cong trong vu nay .
623,Sadness,bà_già đau_khổ
55,Fear,tao xem mà cứ sợ nó ngã vãi 🙂
1410,Sadness,làm công_nhân đã bị vắt kiệt_sức_khỏe cho đến khi bị thải
900,Enjoyment,thôi chết haha .
429,Other,đục_khoét tuổi_thơ vãi ; )
427,Sadness,cay_đắng và mặn : (
1749,Surprise,mấy cái video của bọn này đóng hay vãi
1421,Sadness,"cả 2 bà đều mất khi mình nhỏ , không hưởng_thụ cảm_giác này rồi"
911,Enjoyment,tao tin crush của tao không bị_thịt vì tao đéo crush ai cả = ) )
1610,Enjoyment,muốn được đi một lần 😆
474,Sadness,hu_hu đã bị chụp
1411,Sadness,khổ nhất người có bầu
1809,Surprise,không hiểu tại_sao bản_thân có_thể chịu_đựng được
372,Other,năm nay con bao_nhiêu tuổi rồi ? = ) )
980,Disgust,thấy gớm
1143,Other,"và nếu có 1 người_yêu mà chơi với nhiều thằng con_trai thì hãy cẩn_thận , mày có_thể bị cắm_sừng khi nào không hay"
545,Anger,chẳng_bù tuổi_thơ tao đi học toàn gặp mấy thằng ông nội mắc thần bố . gặp_mặt tao là đánh với bắt_nạt tao có trò mới là bắt tao ra thử trước bà mẹ nó : ) cái phường bất_lương
113,Other,2 câu giống nhau
1499,Disgust,đây là trẻ ghé chứ gì nữa ~
71,Fear,thằng này nguy_hiểm luôn rình_rập xung_quanh chúng_ta : ( (
1634,Surprise,sao nó tìm được nhỉ 🤔
1309,Enjoyment,biết ngay anh thằng này lại mượn đầm của vợ : )
1657,Surprise,tại_sao lại phải che mặt_vậy
239,Disgust,"lạ_kì thật , một kì thi quan_trọng như_vầy mà vẫ nhầm đề được ."
608,Other,hãy tôn_trọng quyền được mưu_cầu hạnh_phúc của mỗi cá_nhân con_người trên thế_giới này đi . đừng kì_thị họ ! tội_lỗi lắm 🙂
1046,Other,"mong là nước pháp sẽ tập_trung xây_dựng ổn_định trong nước , và đừng đụng_chạm tới nước khác nữa"
1242,Enjoyment,bé gái đáng yêu quá ? ?
698,Disgust,"cái loại lười lao_động , vì những người hay lao_động tay_chân thì họ không bao_giờ nuôi được móng tay cả ."
1738,Surprise,có vẻ như cái gì nước_ngoài cũng to hơn nước ta 🙂
483,Other,chảy cả nói_chuyện mắt
353,Anger,thằng này anh ơi mua đập 1 phát vào mặt tụi chê mình đi anh
1771,Surprise,vợ_chồng nhà này mặc quần_áo ngủ đôi à ? ?
127,Other,lạng sơn đang nắng mà
26,Enjoyment,ơ tao đang mơ 🤩
1741,Disgust,đừng cứ đổ_thừa cho ngành đường sất khi có quá nhiều anh não bé .
772,Enjoyment,cám_ơn đã cho tôi cuộc_sống này
746,Disgust,78 thằng đéo có ý_thức
1118,Enjoyment,ổng đang chán ai tán yêuc luôn 😂 😂
789,Disgust,chủ_yếu là bọn trẻ đú với bọn dân_trí thấp mà thích thể_hiện bác nhỉ
1887,Surprise,a cũng ở trong đây à
1612,Surprise,thiết_kế tinh_tế quá
593,Anger,cho chết
659,Enjoyment,"toàn anh đẹp_trai . đau tim , tan_nát cõi_lòng của tao . a . a"
1487,Sadness,tủi_hổ với bản_thân ghê khi tao vẽ người mà mẹ tao hỏi : hóa ra đây là hình_dạng thực của quỷ sao ? 😑
1868,Surprise,khi bạn bỗng_nhiên nhận ra rằng có những bài hát phù_hợp với từng khoảnh_khắc riêng bên người đó : )
723,Other,tao nghi chị xác_chết với chị bác_sĩ pháp_y đó yêu nhau quá chúng_mày : ) )
